Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean
113202,07/05/2016 08:08:00 AM,Juneway,3.0,9.0,5.2,,1,07/05/2016 08:09:00 AM,,,,,
113198,07/05/2016 07:45:00 AM,Leone,5.0,2.0,3.2,,1,07/05/2016 07:46:00 AM,,,,,
113185,07/05/2016 10:05:00 AM,63rd Street,62.0,63.0,62.5,,5,07/05/2016 10:10:00 AM,,,,,
113190,07/05/2016 07:03:00 AM,Ohio Street,37.0,89.0,57.4,,1,07/05/2016 07:04:00 AM,,,,,
113195,07/05/2016 07:01:00 AM,Foster,61.0,37.0,47.5,,1,07/05/2016 07:02:00 AM,,,,,
113201,07/05/2016 08:14:00 AM,Rogers,1.0,13.0,3.6,,1,07/05/2016 08:15:00 AM,,,,,
113353,07/14/2016 09:20:00 AM,Juneway,1.0,1.0,1.0,,1,07/14/2016 09:21:00 AM,,,,,
113203,07/06/2016 07:30:00 AM,Calumet,219.0,205.0,211.9,,5,07/06/2016 07:35:00 AM,1085,07/06/2016 12:28:00 PM,154.0,327.0,224.4
113208,07/06/2016 09:05:00 AM,Oakwood,37.0,50.0,43.0,,5,07/06/2016 09:10:00 AM,,,,,
113216,07/06/2016 09:00:00 AM,Foster,10.0,9.0,9.5,,1,07/06/2016 09:01:00 AM,,,,,
113205,07/06/2016 08:20:00 AM,South Shore,30.0,20.0,24.5,,5,07/06/2016 08:25:00 AM,1088,07/06/2016 12:30:00 PM,88.0,63.0,74.5
113215,07/06/2016 06:13:00 AM,Montrose,488.0,517.0,502.3,,2,07/06/2016 06:15:00 AM,1086,07/06/2016 12:29:00 PM,154.0,1295.0,446.6
113213,07/06/2016 07:51:00 AM,North Avenue,12.0,16.0,13.9,,1,07/06/2016 07:52:00 AM,1102,07/06/2016 12:29:00 PM,49.0,14.0,26.2
113209,07/06/2016 06:42:00 AM,Margaret T Burroughs,649.0,77.0,223.5,,1,07/06/2016 06:43:00 AM,1101,07/06/2016 12:29:00 PM,1148.0,11.0,112.4
113206,07/06/2016 08:35:00 AM,63rd Street,285.0,308.0,296.3,,5,07/06/2016 08:40:00 AM,1104,07/06/2016 12:31:00 PM,256.0,71.0,134.8
113207,07/06/2016 08:50:00 AM,57th Street,10.0,11.0,10.5,,5,07/06/2016 08:55:00 AM,,,,,
113218,07/06/2016 09:35:00 AM,Hartigan,3.0,5.0,3.9,,1,07/06/2016 09:36:00 AM,,,,,
113212,07/06/2016 07:37:00 AM,Oak Street,40.0,37.0,38.5,,1,07/06/2016 07:38:00 AM,,,,,
113210,07/06/2016 06:57:00 AM,12th Street,3.0,17.0,7.1,,1,07/06/2016 06:58:00 AM,1089,07/06/2016 12:31:00 PM,34.0,17.0,24.0
113217,07/06/2016 09:20:00 AM,Osterman,47.0,30.0,37.5,,1,07/06/2016 09:21:00 AM,,,,,
113204,07/06/2016 08:00:00 AM,Rainbow,501.0,770.0,621.1,,5,07/06/2016 08:05:00 AM,1103,07/06/2016 12:30:00 PM,214.0,227.0,220.4
113214,07/06/2016 06:00:00 AM,Montrose Dog,16.0,60.0,31.0,,1,07/06/2016 06:01:00 AM,,,,,
113211,07/06/2016 07:21:00 AM,Ohio Street,14.0,5.0,8.4,,2,07/06/2016 07:23:00 AM,1087,07/06/2016 12:30:00 PM,138.0,82.0,106.4
113220,07/06/2016 09:55:00 AM,Fargo,26.0,24.0,25.0,,1,07/06/2016 09:56:00 AM,,,,,
113221,07/06/2016 10:10:00 AM,Howard,2.0,4.0,2.8,,1,07/06/2016 10:11:00 AM,,,,,
113222,07/06/2016 10:05:00 AM,Rogers,21.0,7.0,12.1,,1,07/06/2016 10:06:00 AM,,,,,
113219,07/06/2016 09:45:00 AM,Leone,18.0,23.0,20.3,,1,07/06/2016 09:46:00 AM,,,,,
113223,07/06/2016 10:00:00 AM,Juneway,13.0,16.0,14.4,,1,07/06/2016 10:01:00 AM,,,,,
113229,07/07/2016 07:45:00 AM,Oakwood,10.0,9.0,9.5,,5,07/07/2016 07:50:00 AM,,,,,
113232,07/07/2016 07:15:00 AM,Ohio Street,26.0,21.0,23.4,,1,07/07/2016 07:16:00 AM,1092,07/07/2016 11:49:00 AM,7.0,27.0,13.7
113230,07/07/2016 06:34:00 AM,Margaret T Burroughs,45.0,50.0,47.4,,1,07/07/2016 06:35:00 AM,1121,07/07/2016 11:48:00 AM,58.0,347.0,141.9
113227,07/07/2016 07:15:00 AM,63rd Street,308.0,770.0,487.0,,5,07/07/2016 07:20:00 AM,1107,07/07/2016 11:50:00 AM,974.0,1174.0,1069.3
113235,07/07/2016 06:12:00 AM,Montrose Dog,16.0,6.0,9.8,,1,07/07/2016 06:13:00 AM,,,,,
113226,07/07/2016 07:00:00 AM,South Shore,4.0,4.0,4.0,,5,07/07/2016 07:05:00 AM,1093,07/07/2016 11:49:00 AM,55.0,104.0,75.6
113225,07/07/2016 06:45:00 AM,Rainbow,111.0,210.0,152.7,,5,07/07/2016 06:50:00 AM,1106,07/07/2016 11:49:00 AM,199.0,71.0,118.9
113224,07/07/2016 06:25:00 AM,Calumet,387.0,365.0,375.8,,5,07/07/2016 06:30:00 AM,1090,07/07/2016 11:47:00 AM,67.0,80.0,73.2
113234,07/07/2016 07:43:00 AM,North Avenue,111.0,91.0,100.5,,1,07/07/2016 07:44:00 AM,1105,07/07/2016 11:48:00 AM,552.0,35.0,139.0
113233,07/07/2016 07:30:00 AM,Oak Street,102.0,4.0,20.2,,1,07/07/2016 07:31:00 AM,,,,,
113231,07/07/2016 06:51:00 AM,12th Street,34.0,33.0,33.5,,2,07/07/2016 06:53:00 AM,1094,07/07/2016 11:50:00 AM,55.0,42.0,48.1
113228,07/07/2016 07:30:00 AM,57th Street,15.0,12.0,13.4,,5,07/07/2016 07:35:00 AM,,,,,
113240,07/07/2016 10:20:00 AM,Leone,1.0,2.0,1.4,,1,07/07/2016 10:21:00 AM,,,,,
113238,07/07/2016 09:40:00 AM,Osterman,7.0,9.0,7.9,,1,07/07/2016 09:41:00 AM,,,,,
113244,07/07/2016 10:40:00 AM,Juneway,5.0,1.0,2.2,,1,07/07/2016 10:41:00 AM,,,,,
113236,07/07/2016 05:56:00 AM,Montrose,23.0,17.0,19.8,,2,07/07/2016 05:58:00 AM,1091,07/07/2016 11:48:00 AM,11.0,20.0,14.8
113242,07/07/2016 10:50:00 AM,Howard,9.0,6.0,7.3,,1,07/07/2016 10:51:00 AM,,,,,
113239,07/07/2016 10:10:00 AM,Hartigan,2.0,1.0,1.4,,1,07/07/2016 10:11:00 AM,,,,,
113241,07/07/2016 10:35:00 AM,Fargo,1.0,1.0,1.0,,1,07/07/2016 10:36:00 AM,,,,,
113243,07/07/2016 10:45:00 AM,Rogers,1.0,1.0,1.0,,1,07/07/2016 10:46:00 AM,,,,,
113237,07/07/2016 09:25:00 AM,Foster,12.0,18.0,14.7,,1,07/07/2016 09:26:00 AM,,,,,
113252,07/08/2016 06:43:00 AM,12th Street,78.0,26.0,45.0,,1,07/08/2016 06:44:00 AM,1099,07/08/2016 11:48:00 AM,4.0,1.0,4.0
113248,07/08/2016 07:25:00 AM,63rd Street,270.0,145.0,197.9,,5,07/08/2016 07:30:00 AM,1144,07/08/2016 11:47:00 AM,85.0,66.0,74.9
113246,07/08/2016 06:50:00 AM,Rainbow,980.0,1203.0,1085.8,,5,07/08/2016 06:55:00 AM,1143,07/08/2016 11:47:00 AM,280.0,184.0,227.0
113254,07/08/2016 07:21:00 AM,Oak Street,49.0,28.0,37.0,,1,07/08/2016 07:22:00 AM,,,,,
113251,07/08/2016 06:24:00 AM,Margaret T Burroughs,93.0,86.0,89.4,,1,07/08/2016 06:25:00 AM,1141,07/08/2016 11:45:00 AM,46.0,56.0,50.8
113249,07/08/2016 07:35:00 AM,57th Street,89.0,84.0,86.5,,5,07/08/2016 07:40:00 AM,,,,,
113250,07/08/2016 07:50:00 AM,Oakwood,23.0,30.0,26.3,,5,07/08/2016 07:55:00 AM,,,,,
113253,07/08/2016 07:09:00 AM,Ohio Street,81.0,35.0,53.2,,1,07/08/2016 07:10:00 AM,1097,07/08/2016 11:46:00 AM,130.0,36.0,68.4
113255,07/08/2016 07:35:00 AM,North Avenue,74.0,91.0,82.1,,2,07/08/2016 07:37:00 AM,1142,07/08/2016 11:46:00 AM,42.0,28.0,34.3
113257,07/08/2016 05:57:00 AM,Montrose,226.0,272.0,247.9,,2,07/08/2016 05:59:00 AM,1096,07/08/2016 11:46:00 AM,68.0,2736.0,431.3
113245,07/08/2016 06:30:00 AM,Calumet,2420.0,1553.0,1938.6,,5,07/08/2016 06:35:00 AM,1095,07/08/2016 11:45:00 AM,523.0,552.0,537.3
113256,07/08/2016 05:45:00 AM,Montrose Dog,11.0,2420.0,163.2,,1,07/08/2016 05:46:00 AM,,,,,
113247,07/08/2016 07:05:00 AM,South Shore,36.0,36.0,36.0,,5,07/08/2016 07:10:00 AM,1098,07/08/2016 11:47:00 AM,41.0,38.0,39.5
113262,07/08/2016 10:05:00 AM,Fargo,29.0,4.0,10.8,,1,07/08/2016 10:06:00 AM,,,,,
113265,07/08/2016 10:10:00 AM,Juneway,71.0,78.0,74.4,,1,07/08/2016 10:11:00 AM,,,,,
113258,07/08/2016 09:15:00 AM,Foster,31.0,30.0,30.5,,1,07/08/2016 09:16:00 AM,,,,,
113263,07/08/2016 10:20:00 AM,Howard,3.0,11.0,5.7,,1,07/08/2016 10:21:00 AM,,,,,
113264,07/08/2016 10:15:00 AM,Rogers,12.0,1.0,3.5,,1,07/08/2016 10:16:00 AM,,,,,
113260,07/08/2016 09:45:00 AM,Hartigan,99.0,4.0,19.9,,1,07/08/2016 09:46:00 AM,,,,,
113259,07/08/2016 09:30:00 AM,Osterman,28.0,20.0,23.7,,1,07/08/2016 09:31:00 AM,,,,,
113261,07/08/2016 09:55:00 AM,Leone,14.0,14.0,14.0,,1,07/08/2016 09:56:00 AM,,,,,
113268,07/09/2016 09:40:00 AM,Montrose,277.0,1986.0,741.7,,1,07/09/2016 09:41:00 AM,1163,07/09/2016 01:01:00 PM,431.0,21.0,95.1
113266,07/09/2016 10:30:00 AM,Calumet,167.0,157.0,161.9,,1,07/09/2016 10:31:00 AM,1161,07/09/2016 01:01:00 PM,394.0,45.0,133.2
113267,07/09/2016 10:45:00 AM,Rainbow,173.0,147.0,159.5,,1,07/09/2016 10:46:00 AM,1166,07/09/2016 01:02:00 PM,562.0,576.0,569.0
113269,07/10/2016 09:25:00 AM,Montrose,37.0,46.0,41.3,,1,07/10/2016 09:26:00 AM,1171,07/10/2016 01:17:00 PM,164.0,186.0,174.7
113284,07/11/2016 09:50:00 AM,Osterman,3.0,2.0,2.4,,1,07/11/2016 09:51:00 AM,,,,,
113280,07/11/2016 11:40:00 AM,North Avenue,4.0,2.0,2.8,,1,07/11/2016 11:41:00 AM,,,,,
113287,07/11/2016 10:25:00 AM,Fargo,7.0,18.0,11.2,,1,07/11/2016 10:26:00 AM,,,,,
113271,07/11/2016 09:25:00 AM,Rainbow,7.0,10.0,8.4,,5,07/11/2016 09:30:00 AM,,,,,
113275,07/11/2016 10:15:00 AM,Oakwood,15.0,14.0,14.5,,5,07/11/2016 10:20:00 AM,,,,,
113283,07/11/2016 09:30:00 AM,Foster,16.0,19.0,17.4,,1,07/11/2016 09:31:00 AM,,,,,
113273,07/11/2016 09:50:00 AM,63rd Street,102.0,111.0,106.4,,5,07/11/2016 09:55:00 AM,,,,,
113277,07/11/2016 11:35:00 AM,12th Street,38.0,21.0,28.2,,5,07/11/2016 11:40:00 AM,,,,,
113274,07/11/2016 10:00:00 AM,57th Street,1.0,4.0,2.0,,5,07/11/2016 10:05:00 AM,,,,,
113282,07/11/2016 09:20:00 AM,Montrose,16.0,11.0,13.3,,1,07/11/2016 09:21:00 AM,,,,,
113288,07/11/2016 10:45:00 AM,Howard,8.0,11.0,9.4,,1,07/11/2016 10:46:00 AM,,,,,
113276,07/11/2016 10:25:00 AM,Margaret T Burroughs,5.0,2.0,3.2,,5,07/11/2016 10:30:00 AM,,,,,
113290,07/11/2016 10:35:00 AM,Juneway,10.0,8.0,8.9,,1,07/11/2016 10:36:00 AM,,,,,
113281,07/11/2016 09:15:00 AM,Montrose Dog,17.0,20.0,18.4,,1,07/11/2016 09:16:00 AM,,,,,
113289,07/11/2016 10:40:00 AM,Rogers,5.0,9.0,6.7,,1,07/11/2016 10:41:00 AM,,,,,
113285,07/11/2016 10:10:00 AM,Hartigan,4.0,4.0,4.0,,1,07/11/2016 10:11:00 AM,,,,,
113279,07/11/2016 11:30:00 AM,Oak Street,5.0,1.0,2.2,,1,07/11/2016 11:31:00 AM,,,,,
113278,07/11/2016 11:15:00 AM,Ohio Street,15.0,7.0,10.2,,1,07/11/2016 11:16:00 AM,,,,,
113270,07/11/2016 09:10:00 AM,Calumet,23.0,23.0,23.0,,5,07/11/2016 09:15:00 AM,,,,,
113286,07/11/2016 10:20:00 AM,Leone,1.0,5.0,2.2,,1,07/11/2016 10:21:00 AM,,,,,
113272,07/11/2016 09:40:00 AM,South Shore,53.0,50.0,51.5,,5,07/11/2016 09:45:00 AM,,,,,
113299,07/12/2016 11:10:00 AM,Ohio Street,3.0,1.0,1.7,,1,07/12/2016 11:11:00 AM,,,,,
113301,07/12/2016 11:35:00 AM,North Avenue,23.0,21.0,22.0,,1,07/12/2016 11:36:00 AM,,,,,
113310,07/12/2016 10:35:00 AM,Rogers,1.0,1.0,1.0,,1,07/12/2016 10:36:00 AM,,,,,
113298,07/12/2016 10:35:00 AM,12th Street,1.0,5.0,2.2,,5,07/12/2016 10:40:00 AM,,,,,
113311,07/12/2016 10:30:00 AM,Juneway,7.0,9.0,7.9,,1,07/12/2016 10:31:00 AM,,,,,
113302,07/12/2016 09:15:00 AM,Montrose Dog,50.0,38.0,43.6,,1,07/12/2016 09:16:00 AM,,,,,
113297,07/12/2016 10:20:00 AM,Margaret T Burroughs,9.0,8.0,8.5,,5,07/12/2016 10:25:00 AM,,,,,
113294,07/12/2016 09:40:00 AM,63rd Street,12.0,9.0,10.4,,5,07/12/2016 09:45:00 AM,,,,,
113295,07/12/2016 09:55:00 AM,57th Street,8.0,16.0,11.3,,5,07/12/2016 10:00:00 AM,,,,,
113309,07/12/2016 10:40:00 AM,Howard,2.0,1.0,1.4,,1,07/12/2016 10:41:00 AM,,,,,
113291,07/12/2016 09:00:00 AM,Calumet,9.0,6.0,7.3,,5,07/12/2016 09:05:00 AM,,,,,
113293,07/12/2016 09:25:00 AM,South Shore,11.0,20.0,14.8,,5,07/12/2016 09:30:00 AM,,,,,
113308,07/12/2016 10:20:00 AM,Fargo,2.0,3.0,2.4,,1,07/12/2016 10:21:00 AM,,,,,
113300,07/12/2016 11:25:00 AM,Oak Street,3.0,10.0,5.5,,1,07/12/2016 11:26:00 AM,,,,,
113307,07/12/2016 10:10:00 AM,Leone,1.0,4.0,2.0,,1,07/12/2016 10:11:00 AM,,,,,
113292,07/12/2016 09:15:00 AM,Rainbow,26.0,27.0,26.5,,5,07/12/2016 09:20:00 AM,,,,,
113304,07/12/2016 09:30:00 AM,Foster,16.0,10.0,12.6,,1,07/12/2016 09:31:00 AM,,,,,
113305,07/12/2016 09:45:00 AM,Osterman,1.0,1.0,1.0,,1,07/12/2016 09:46:00 AM,,,,,
113303,07/12/2016 09:20:00 AM,Montrose,99.0,143.0,119.0,,1,07/12/2016 09:21:00 AM,,,,,
113296,07/12/2016 10:10:00 AM,Oakwood,7.0,3.0,4.6,,5,07/12/2016 10:15:00 AM,,,,,
113306,07/12/2016 10:00:00 AM,Hartigan,2.0,1.0,1.4,,1,07/12/2016 10:01:00 AM,,,,,
113314,07/13/2016 07:20:00 AM,South Shore,649.0,687.0,667.7,,5,07/13/2016 07:25:00 AM,1224,07/13/2016 12:24:00 PM,46.0,40.0,42.9
113326,07/13/2016 09:10:00 AM,Osterman,5.0,3.0,3.9,,1,07/13/2016 09:11:00 AM,,,,,
113320,07/13/2016 07:16:00 AM,Ohio Street,133.0,135.0,134.0,,1,07/13/2016 07:17:00 AM,1223,07/13/2016 12:24:00 PM,68.0,108.0,85.7
113319,07/13/2016 06:51:00 AM,12th Street,1.0,1.0,1.0,,1,07/13/2016 06:52:00 AM,1225,07/13/2016 12:25:00 PM,33.0,3.0,9.9
113318,07/13/2016 06:35:00 AM,Margaret T Burroughs,29.0,461.0,115.6,,5,07/13/2016 06:40:00 AM,1221,07/13/2016 12:22:00 PM,198.0,29.0,75.8
113322,07/13/2016 07:45:00 AM,North Avenue,7.0,6.0,6.5,,1,07/13/2016 07:46:00 AM,1202,07/13/2016 12:23:00 PM,2.0,6.0,3.5
113325,07/13/2016 08:55:00 AM,Foster,13.0,7.0,9.5,,1,07/13/2016 08:56:00 AM,,,,,
113331,07/13/2016 10:00:00 AM,Rogers,11.0,14.0,12.4,,1,07/13/2016 10:01:00 AM,,,,,
113321,07/13/2016 07:32:00 AM,Oak Street,9.0,10.0,9.5,,1,07/13/2016 07:33:00 AM,,,,,
113317,07/13/2016 08:05:00 AM,Oakwood,33.0,36.0,34.5,,5,07/13/2016 08:10:00 AM,,,,,
113324,07/13/2016 06:03:00 AM,Montrose,41.0,115.0,68.7,,1,07/13/2016 06:04:00 AM,1222,07/13/2016 12:22:00 PM,116.0,,116.0
113313,07/13/2016 07:00:00 AM,Rainbow,63.0,65.0,64.0,,5,07/13/2016 07:05:00 AM,1203,07/13/2016 12:24:00 PM,1603.0,6473.0,3221.2
113328,07/13/2016 09:40:00 AM,Leone,2.0,3.0,2.4,,1,07/13/2016 09:41:00 AM,,,,,
113312,07/13/2016 06:35:00 AM,Calumet,1300.0,921.0,1094.2,,5,07/13/2016 06:40:00 AM,1201,07/13/2016 12:21:00 PM,255.0,188.0,219.0
113315,07/13/2016 07:35:00 AM,63rd Street,1046.0,687.0,847.7,,5,07/13/2016 07:40:00 AM,1204,07/13/2016 12:25:00 PM,117.0,77.0,94.9
113327,07/13/2016 09:30:00 AM,Hartigan,9.0,14.0,11.2,,1,07/13/2016 09:31:00 AM,,,,,
113316,07/13/2016 07:50:00 AM,57th Street,9.0,13.0,10.8,,5,07/13/2016 07:55:00 AM,,,,,
113332,07/13/2016 09:55:00 AM,Juneway,27.0,11.0,17.2,,1,07/13/2016 09:56:00 AM,,,,,
113323,07/13/2016 05:57:00 AM,Montrose Dog,88.0,72.0,79.6,,1,07/13/2016 05:58:00 AM,,,,,
113330,07/13/2016 10:05:00 AM,Howard,3.0,5.0,3.9,,1,07/13/2016 10:06:00 AM,,,,,
113342,07/14/2016 07:30:00 AM,Oak Street,146.0,206.0,173.4,,1,07/14/2016 07:31:00 AM,,,,,
113341,07/14/2016 07:15:00 AM,Ohio Street,21.0,37.0,27.9,,1,07/14/2016 07:16:00 AM,1207,07/14/2016 12:54:00 PM,7.0,50.0,18.7
113333,07/14/2016 06:35:00 AM,Calumet,69.0,35.0,49.1,,5,07/14/2016 06:40:00 AM,1241,07/14/2016 12:52:00 PM,15.0,86.0,35.9
113338,07/14/2016 08:05:00 AM,Oakwood,7.0,5.0,5.9,,5,07/14/2016 08:10:00 AM,,,,,
113349,07/14/2016 09:05:00 AM,Leone,1.0,2.0,1.4,,1,07/14/2016 09:06:00 AM,,,,,
113336,07/14/2016 07:45:00 AM,63rd Street,126.0,140.0,132.8,,5,07/14/2016 07:50:00 AM,1244,07/14/2016 12:55:00 PM,257.0,136.0,187.0
113334,07/14/2016 06:55:00 AM,Rainbow,816.0,770.0,792.7,,5,07/14/2016 07:00:00 AM,1243,07/14/2016 12:54:00 PM,116.0,79.0,95.7
113340,07/14/2016 06:45:00 AM,12th Street,107.0,162.0,131.7,,1,07/14/2016 06:46:00 AM,1245,07/14/2016 12:56:00 PM,27.0,38.0,32.0
113345,07/14/2016 06:09:00 AM,Montrose,108.0,19.0,45.3,,1,07/14/2016 06:10:00 AM,1206,07/14/2016 12:53:00 PM,95.0,16.0,39.0
113348,07/14/2016 08:55:00 AM,Hartigan,2.0,6.0,3.5,,1,07/14/2016 08:56:00 AM,,,,,
113346,07/14/2016 08:25:00 AM,Foster,33.0,11.0,19.1,,1,07/14/2016 08:26:00 AM,,,,,
113339,07/14/2016 06:34:00 AM,Margaret T Burroughs,26.0,6.0,12.5,,1,07/14/2016 06:35:00 AM,1205,07/14/2016 12:52:00 PM,3.0,610.0,42.8
113343,07/14/2016 07:48:00 AM,North Avenue,59.0,23.0,36.8,,1,07/14/2016 07:49:00 AM,1242,07/14/2016 12:53:00 PM,557.0,4.0,47.2
113347,07/14/2016 08:40:00 AM,Osterman,11.0,17.0,13.7,,1,07/14/2016 08:41:00 AM,,,,,
113337,07/14/2016 07:55:00 AM,57th Street,19.0,26.0,22.2,,5,07/14/2016 08:00:00 AM,,,,,
113344,07/14/2016 05:55:00 AM,Montrose Dog,1.0,16.0,4.0,,1,07/14/2016 05:56:00 AM,,,,,
113352,07/14/2016 09:25:00 AM,Rogers,1.0,1.0,1.0,,1,07/14/2016 09:26:00 AM,,,,,
113351,07/14/2016 09:30:00 AM,Howard,1.0,3.0,1.7,,1,07/14/2016 09:31:00 AM,,,,,
113350,07/14/2016 09:15:00 AM,Fargo,2.0,2.0,2.0,,1,07/14/2016 09:16:00 AM,,,,,
113335,07/14/2016 07:25:00 AM,South Shore,51.0,68.0,58.9,,10,07/14/2016 07:35:00 AM,1208,07/14/2016 12:55:00 AM,160.0,142.0,150.7
113364,07/15/2016 07:46:00 AM,North Avenue,53.0,5.0,16.3,,1,07/15/2016 07:47:00 AM,1262,07/15/2016 11:43:00 AM,20.0,,20.0
113358,07/15/2016 07:45:00 AM,57th Street,9.0,11.0,9.9,,5,07/15/2016 07:50:00 AM,,,,,
113363,07/15/2016 07:25:00 AM,Oak Street,19.0,9.0,13.1,,1,07/15/2016 07:26:00 AM,,,,,
113355,07/15/2016 06:55:00 AM,Rainbow,2420.0,2420.0,2420.0,,5,07/15/2016 07:00:00 AM,1263,07/15/2016 11:44:00 AM,1559.0,1475.0,1516.4
113373,07/15/2016 10:20:00 AM,Rogers,62.0,8.0,22.3,,1,07/15/2016 10:21:00 AM,,,,,
113359,07/15/2016 08:00:00 AM,Oakwood,16.0,22.0,18.8,,5,07/15/2016 08:05:00 AM,,,,,
113371,07/15/2016 10:10:00 AM,Fargo,16.0,1.0,4.0,,1,07/15/2016 10:11:00 AM,,,,,
